iso3,country_name,year,risk_governance,risk_conflict,risk_economic,risk_democracy,risk_corruption,risk_social_unrest,risk_sanctions,risk_geopolitical,prism_score,control_of_corruption,govt_effectiveness,political_stability,regulatory_quality,rule_of_law,gdp_growth,inflation,unemployment,debt_to_gdp,cpi_score,v2x_polyarchy,v2x_libdem,conflict_events,total_fatalities,political_rights,civil_liberties
LTU,Lithuania,2020,21.47,100.0,72.18,11.719999999999999,21.5,98.59,84.06,14.560000000000002,53.01,0.8813828,0.9591268,1.1506312,0.8963652,1.1400782,0.0428158336981426,1.19989444983569,8.487,,65.0,0.802,0.745,0.0,0.0,1.0,1.0
LTU,Lithuania,2021,21.83,100.0,74.87,13.299999999999997,21.17,92.44,86.91,14.75,53.16,0.9249581,0.9787009,1.0111257,1.1708848,1.2107283,6.38001606179873,4.68354420903453,7.112,,65.0,0.793,0.732,0.0,0.0,1.0,2.0
LTU,Lithuania,2022,22.310000000000002,100.0,74.06,13.219999999999999,21.700000000000003,92.72,85.75,15.010000000000005,53.1,0.855068,0.9431482,0.963939,1.1852774,1.228331,2.53752574011534,19.7050461518394,5.955,,65.0,0.793,0.734,0.0,0.0,1.0,2.0
LTU,Lithuania,2023,21.629999999999995,100.0,73.3,13.549999999999997,21.450000000000003,92.54,87.0,15.290000000000006,53.1,0.8884764,0.9448653,0.9517926,1.2128759,1.3288838,0.342262716277261,9.11731962390475,6.841,,65.0,0.785,0.724,0.0,0.0,1.0,2.0
LTU,Lithuania,2024,19.489999999999995,100.0,74.41,13.150000000000006,21.75,92.82,88.64,14.010000000000005,53.03,0.9927892,1.2014922,0.9394441,1.291591,1.3742358,2.77263124530285,0.715735835228723,6.851,,65.0,0.798,0.732,0.0,0.0,1.0,2.0
LUX,Luxembourg,2019,7.530000000000001,100.0,75.5,6.209999999999994,5.260000000000005,99.37,93.63,4.090000000000003,48.95,2.2590117,1.9821714,1.3055593,1.7336486,1.8431648,2.74931929072659,1.74332075653848,5.592,,78.0,0.872,0.788,0.0,0.0,1.0,1.0
LUX,Luxembourg,2020,8.579999999999998,100.0,73.64,6.280000000000001,5.659999999999997,98.48,94.48,4.090000000000003,48.9,2.2067723,1.9824291,1.2105167,1.8008159,1.796841,-0.510051634039826,0.819957302127036,6.766,,78.0,0.872,0.786,0.0,0.0,1.0,1.0
LUX,Luxembourg,2021,9.760000000000005,100.0,76.55,6.319999999999993,7.510000000000005,98.59,94.96,4.319999999999993,49.75,1.9638476,1.9512038,1.1450494,1.8555011,1.7333366,6.9297342584233,2.52692009066166,5.571,,78.0,0.872,0.785,0.0,0.0,1.0,1.0
LUX,Luxembourg,2022,10.439999999999998,100.0,75.16,6.209999999999994,7.480000000000004,99.4,94.76,4.219999999999999,49.71,1.9674109,1.9655271,1.0244114,1.8671503,1.7477473,-1.0974168968152,6.33600807777919,4.588,,78.0,0.872,0.788,0.0,0.0,1.0,1.0
LUX,Luxembourg,2023,9.319999999999993,100.0,75.07,6.269999999999996,7.140000000000001,99.37,94.65,2.930000000000007,49.34,2.0124074,2.1455984,1.0156548,1.8374052,1.7286548,0.0994399943552651,3.74140361983136,5.184,,78.0,0.871,0.789,0.0,0.0,1.0,1.0
LUX,Luxembourg,2024,9.430000000000007,100.0,74.13,6.890000000000001,7.010000000000005,99.37,94.81,3.680000000000007,49.42,2.0157595,2.0397137,1.0730532,1.8386524,1.7617682,0.35861253942069,2.05113269954859,6.4,,78.0,0.869,0.781,0.0,0.0,1.0,1.0
LVA,Latvia,2019,28.25,100.0,74.24,11.909999999999997,25.180000000000007,88.25,85.14,14.840000000000003,53.48,0.6990995,0.8291601,0.6780506,1.0030074,0.828729,0.675372771884227,2.81140920075624,6.312,,60.0,0.826,0.741,0.0,0.0,2.0,2.0
LVA,Latvia,2020,27.430000000000007,100.0,71.69,12.209999999999994,24.709999999999994,93.88,85.12,15.219999999999999,53.78,0.7605048,0.7965198,0.726286,0.9806216,0.9229434,-3.46922750780554,0.219064904841985,8.098,,60.0,0.822,0.737,0.0,0.0,1.0,2.0
LVA,Latvia,2021,25.760000000000005,100.0,74.73,11.450000000000003,24.090000000000003,93.88,86.25,14.280000000000001,53.8,0.8423495,0.8795712,0.8069842,1.1028018,0.9839815,6.94254173062592,3.27582937431165,7.513,,60.0,0.831,0.74,0.0,0.0,1.0,2.0
LVA,Latvia,2022,26.900000000000006,100.0,73.25,11.019999999999996,24.230000000000004,93.7,83.37,15.469999999999999,53.49,0.8238921,0.7275574,0.7798656,0.9590621,1.0087817,1.90853419029801,17.3102830198815,6.815,,60.0,0.829,0.74,0.0,0.0,1.0,2.0
LVA,Latvia,2023,26.64,100.0,73.33,8.769999999999996,24.590000000000003,92.93,84.54,15.510000000000005,53.29,0.7759204,0.6374221,0.8394628,0.9975052,1.0727082,-0.941606068823631,8.9380462331663,6.465,,60.0,0.846,0.762,0.0,0.0,1.0,2.0
LVA,Latvia,2024,27.349999999999994,100.0,73.61,9.700000000000003,24.22,93.53,86.39,15.170000000000002,53.75,0.8251336,0.7431802,0.6201402,1.0998172,1.0913835,-0.0461080109713521,1.26579885828729,6.9,,60.0,0.834,0.759,0.0,0.0,1.0,2.0
MAC,"Macao SAR, China",2019,22.060000000000002,100.0,77.64,48.335,39.77,69.88,91.18,25.700000000000003,59.39,0.574335,1.1174627,1.1488191,1.527799,0.9063774,-2.4609094006739,2.75193081051975,1.73,,,,,0.0,0.0,,
MAC,"Macao SAR, China",2020,23.11,100.0,63.66,47.83,39.76,68.93,90.26,25.769999999999996,57.09,0.5748942,1.1144754,1.0596983,1.4335238,0.8569176,-54.4020925789353,0.811410511491512,2.542,,,,,0.0,0.0,,
MAC,"Macao SAR, China",2021,24.33,100.0,83.75,48.185,39.79,69.07,90.32,25.730000000000004,60.65,0.5738053,1.1162482,0.9688675,1.4327093,0.7814373,22.4622020023362,0.0264543647055504,2.221,,,,,0.0,0.0,,
MAC,"Macao SAR, China",2022,24.319999999999993,100.0,72.84,50.21,39.79,69.47,90.21,25.730000000000004,58.82,0.5734313,1.1159813,0.9728177,1.4305385,0.7797993,-18.956941494497,1.04502802369954,2.446,,,,,0.0,0.0,,
MAC,"Macao SAR, China",2023,24.310000000000002,100.0,97.32,49.965,39.82,68.48,90.26,25.709999999999994,62.9,0.5721468,1.1169207,0.9734599,1.4307698,0.7793536,75.3084184293413,0.476384495788075,2.206,,,,,0.0,0.0,,
MAC,"Macao SAR, China",2024,23.180000000000007,100.0,79.92,51.269999999999996,39.8,69.32,89.56,25.730000000000004,59.7,0.5733844,1.1159269,1.053872,1.3713907,0.8520978,7.84960207010525,0.672498598854365,2.262,,,,,0.0,0.0,,
MAR,Morocco,2019,51.82,100.0,72.32,66.6,62.19,43.96,74.16,62.64,66.71,-0.425659399999999,-0.1333028,-0.390399499999999,0.0271992,-0.3198643,2.89097476137077,0.303386036590383,9.191,,39.0,0.257,0.244,0.0,0.0,5.0,5.0
MAR,Morocco,2020,51.37,99.99,67.88,66.69,62.06,43.82,74.56,62.08,66.06,-0.408551999999999,-0.0577221999999999,-0.409449199999999,0.0648279,-0.314662899999999,-7.17820744246774,0.705968661338261,11.189,,39.0,0.257,0.238,1.0,2.0,5.0,5.0
MAR,Morocco,2021,53.27,99.92,72.36,66.44,62.59,44.17,72.89,62.43,66.76,-0.4783966,-0.1241745,-0.4686437,-0.0751135,-0.4447944,8.15473889823681,1.40195883962006,10.551,,39.0,0.261,0.24,7.0,6.0,5.0,5.0
MAR,Morocco,2022,53.44,99.95,71.47,66.08,62.66,44.24,72.36,62.36,66.57,-0.4879114,-0.1200179,-0.492008,-0.0811815999999999,-0.4491939,1.81269242194809,6.65704202759067,9.413,,39.0,0.262,0.252,4.0,14.0,5.0,5.0
MAR,Morocco,2023,52.6,100.0,72.45,66.08,63.15,44.46,72.79,61.61,66.64,-0.5521901,-0.0188320999999999,-0.534977199999999,-0.0473438,-0.3934002,3.65564411017931,6.09114152504141,8.896,,39.0,0.262,0.252,0.0,0.0,5.0,5.0
MAR,Morocco,2024,50.27,100.0,72.59,66.12,62.9,44.53,73.48,60.21,66.26,-0.5186913,0.1763559,-0.4408003,-0.0266854999999999,-0.3678036,3.79336515978963,0.985256592004507,9.103,,39.0,0.261,0.252,0.0,0.0,5.0,5.0
MCO,Monaco,2019,9.349999999999994,100.0,47.43,48.335,11.739999999999995,83.33,80.91,10.549999999999997,49.04,1.8025255,1.8025173,1.5488694,1.3498501,1.5364829,7.12088951975396,,,,,,,0.0,0.0,3.0,1.0
MCO,Monaco,2020,13.090000000000003,100.0,31.73,47.83,25.959999999999994,83.33,80.79,10.659999999999997,49.37,1.1797991,1.7976151,1.2062355,1.3446521,1.379704,-13.2391048292108,,,,,,,0.0,0.0,3.0,1.0
MCO,Monaco,2021,13.120000000000005,100.0,59.08,48.185,26.010000000000005,83.33,80.74,10.590000000000003,53.27,1.1772281,1.8005243,1.2044193,1.3425613,1.3737068,22.2322155851208,,,,,,,0.0,0.0,3.0,1.0
MCO,Monaco,2022,12.510000000000005,100.0,50.63,50.21,26.03,83.33,80.61,12.0,52.16,1.1763452,1.7371134,1.3786309,1.3369891,1.3462901,11.2662955198601,,,,,,,0.0,0.0,3.0,1.0
MCO,Monaco,2023,12.5,100.0,46.14,49.965,26.099999999999994,83.33,80.63,11.969999999999999,51.52,1.1733125,1.7382842,1.3791391,1.3375828,1.3454922,5.44395088840088,,,,,,,0.0,0.0,3.0,1.0
MCO,Monaco,2024,13.549999999999997,100.0,48.5,51.269999999999996,11.799999999999997,83.33,75.22,12.0,49.2,1.8002811,1.7370456,1.2387076,1.1021324,1.3453634,8.51053758860212,,,,,,,0.0,0.0,3.0,1.0
MDA,Moldova,2019,51.47,100.0,81.53,41.02,67.85,67.78,77.53,55.72,67.86,-0.7732817,-0.2731316,-0.1474608,-0.113272799999999,-0.3747443,3.5523140853476,4.83778351428728,1.502,25.4510119081043,42.0,0.588,0.445,0.0,0.0,3.0,4.0
MDA,Moldova,2020,51.49,100.0,78.39,34.14,62.1,67.39,75.81,47.96,64.66,-0.7308378,-0.2721944,-0.149089399999999,-0.1518578,-0.377801599999999,-8.27597831976949,3.76597122245351,1.206,33.9555752157792,42.0,0.651,0.518,0.0,0.0,3.0,4.0
MDA,Moldova,2021,49.33,100.0,83.13,22.620000000000005,45.6,74.29,76.56,28.64,60.02,-0.550342,-0.210143599999999,-0.0451684,-0.0862631,-0.2519381,13.9299997889786,5.10641129002835,0.794,32.1187790600053,42.0,0.752,0.618,0.0,0.0,3.0,3.0
MDA,Moldova,2022,49.83,100.0,78.13,19.5,43.25,75.66,75.09,26.42,58.48,-0.421512599999999,-0.133791,-0.2465629,-0.0435626,-0.1948034,-4.6000000255323,28.7372976766235,0.909,34.4860324000827,42.0,0.76,0.643,0.0,0.0,3.0,3.0
MDA,Moldova,2023,49.24,100.0,79.5,22.930000000000007,42.07,75.45,75.94,27.450000000000003,59.07,-0.266050299999999,-0.0336705,-0.2678685,-0.0545226,-0.1938657,1.2000000493378,13.4170104381299,1.57,34.261803411132,42.0,0.712,0.602,0.0,0.0,3.0,3.0
MDA,Moldova,2024,47.42,100.0,78.46,32.33,42.26,74.22,72.93,28.629999999999995,59.53,-0.2915803,0.2576379,-0.3449915,-0.0467374,-0.161332199999999,0.103059364371205,4.67773516007052,1.427,,42.0,0.622,0.503,0.0,0.0,3.0,3.0
MDG,Madagascar,2019,62.15,100.0,78.55,60.1,78.18,64.12,63.62,66.25,71.62,-0.925669499999999,-0.867749,-0.529453,-0.8495415,-0.8395324,4.41123212909589,5.61051441492365,2.479,,25.0,0.478,0.248,0.0,0.0,3.0,4.0
MDG,Madagascar,2020,62.91,100.0,74.92,59.1,77.58,69.64,63.5,66.24000000000001,71.74,-0.8463989,-0.9069144,-0.574674,-0.8711152,-0.858634599999999,-7.13767162064489,4.20179312190557,3.292,,25.0,0.486,0.246,0.0,0.0,3.0,3.0
MDG,Madagascar,2021,62.62,100.0,77.67,59.73,78.34,64.01,63.38,66.78999999999999,71.57,-0.9473613,-0.9458829,-0.4612648,-0.8689985,-0.893154,4.65068343174309,5.81225118787715,3.498,,25.0,0.479,0.237,0.0,0.0,3.0,4.0
MDG,Madagascar,2022,63.44,100.0,77.69,59.91,78.49,64.01,63.61,66.66,71.73,-0.9659728,-0.9182243,-0.525026099999999,-0.831308199999999,-0.9669241,4.15609778386296,8.16059031991844,3.186,,25.0,0.477,0.237,0.0,0.0,3.0,4.0
MDG,Madagascar,2023,65.96000000000001,100.0,77.73,62.36,78.63,63.1,63.24,67.52000000000001,72.32,-0.9853603,-0.9548243,-0.840940199999999,-0.8500495,-0.955411599999999,4.20304615840668,9.87432675044888,3.044,,25.0,0.461,0.225,0.0,0.0,3.0,4.0
MDG,Madagascar,2024,62.07,100.0,77.86,70.33,78.82,62.53,64.61,68.98,73.15,-1.00991649999999,-0.8631928,-0.4805584,-0.748588599999999,-0.8827065,4.19999999988647,7.61335784313723,3.051,,25.0,0.403,0.201,0.0,0.0,3.0,4.0
MDV,Maldives,2019,49.73,100.0,77.6,43.56,55.02,47.28,71.26,42.16,60.83,-0.520747899999999,0.0070406999999999,-0.0811059,-0.225761599999999,-0.483730999999999,6.92305989050099,0.220029731065383,4.562,,39.0,0.57,0.41,0.0,0.0,5.0,5.0
MDV,Maldives,2020,47.11,100.0,66.67,40.92,50.69,53.11,69.98,40.86,58.67,-0.1711344,-0.0983054999999999,0.2036825,-0.3494424,-0.3114817,-32.9088287752921,-1.36977425569811,5.42,,39.0,0.581,0.429,0.0,0.0,4.0,5.0
MDV,Maldives,2021,42.21,100.0,85.03,41.08,48.65,52.48,70.84,37.03,59.66,-0.1632074,0.1471021,0.4430279,-0.2598203,-0.1352825,37.507870124321,0.543149688737013,5.016,,39.0,0.582,0.424,0.0,0.0,4.0,5.0
MDV,Maldives,2022,44.39,100.0,79.49,40.47,49.42,52.44,69.62,39.6,59.43,-0.265023299999999,-0.2212354,0.2721525,-0.3523685,0.1059573,13.8260895184139,2.33314337624567,4.303,,39.0,0.586,0.436,0.0,0.0,4.0,5.0
MDV,Maldives,2023,45.85,100.0,77.43,39.15,49.44,53.25,69.57,39.22,59.24,-0.2664677,-0.220344899999999,0.0832571999999999,-0.3521418,0.096589,4.94286301229583,2.92746542425035,4.019,,39.0,0.596,0.453,0.0,0.0,4.0,5.0
MDV,Maldives,2024,47.27,100.0,76.91,40.71,49.96,53.43,71.05,39.93,59.91,-0.335953799999999,-0.221286999999999,-0.0544563,-0.2353508,0.0443492,3.49440422654285,1.39979779674928,4.278,,39.0,0.577,0.435,0.0,0.0,4.0,5.0
MEX,Mexico,2019,58.81,83.55,77.39,31.799999999999997,66.18,68.86,75.38,41.42,62.92,-0.8896518,-0.0086684999999999,-0.8974274,-0.0417639999999999,-0.8760117,-0.392690505066824,3.63596142127046,3.477,41.3273940627237,27.0,0.684,0.428,1024.0,12002.0,3.0,3.0
MEX,Mexico,2020,59.02,70.53,74.62,33.370000000000005,64.91,68.37,74.02,41.44,60.78,-0.853792,-0.0462657999999999,-0.7772933,-0.1196879,-0.986665199999999,-8.35403458167995,3.39683415570006,4.44,45.8373464150183,27.0,0.664,0.406,2071.0,16464.0,3.0,3.0
MEX,Mexico,2021,59.0,51.73,77.71,37.65,65.64,62.11,73.5,43.5,58.86,-0.8733867,-0.0457428999999999,-0.736204699999999,-0.191282199999999,-1.0248188,6.0484834621255,5.68920847683753,4.019,44.8609558065004,27.0,0.624,0.371,3773.0,18850.0,3.0,4.0
MEX,Mexico,2022,58.65,69.74,77.8,41.74,68.28999999999999,61.72,73.8,47.91,62.46,-0.8757541,-0.0874176,-0.5890439,-0.156337,-1.0822517,3.70975709163623,7.8962761916855,3.256,43.9694401566719,27.0,0.584,0.33,2251.0,14254.0,3.0,4.0
MEX,Mexico,2023,58.59,100.0,78.03,45.56,68.72,61.79,73.6,49.15,66.93,-0.9321625,-0.0748651999999999,-0.5984727,-0.1760497,-1.0777054,3.35354140652768,5.52796087314389,2.765,45.055380246523,27.0,0.548,0.302,0.0,0.0,3.0,4.0
MEX,Mexico,2024,61.09,100.0,77.17,52.99,69.3,60.45,72.71,52.65,68.3,-0.9408772,-0.2199329,-0.7154541,-0.1957883,-1.15386449999999,1.42742769080466,4.72225588452932,2.678,49.5702123720928,27.0,0.496,0.246,0.0,0.0,3.0,4.0
MHL,Marshall Islands,2019,33.18000000000001,100.0,64.94,48.335,44.88,100.0,55.74,57.78,65.22,0.3505035,-0.3332193,1.1508696,-0.797231199999999,0.8478418,10.4521147301896,,,41.5637492486046,,,,0.0,0.0,1.0,1.0
MHL,Marshall Islands,2020,33.59,100.0,39.8,47.83,53.44,100.0,29.41,55.16,58.77,-0.0245517,-0.21495,1.0394581,-0.892459999999999,0.7858463,-2.77288732394366,,,,,,,0.0,0.0,1.0,1.0
MHL,Marshall Islands,2021,33.86,100.0,43.61,48.185,53.48,100.0,29.38,55.12,59.35,-0.0263173999999999,-0.212893199999999,1.004613,-0.8933951,0.7827543,2.15938183019058,,,,,,,0.0,0.0,1.0,1.0
MHL,Marshall Islands,2022,31.060000000000002,100.0,41.4,50.21,53.49,100.0,28.83,54.08,58.41,-0.0269237999999999,-0.1660294,1.2819745,-0.9175268,0.836255,-0.700563926576777,,,,,,,0.0,0.0,1.0,1.0
MHL,Marshall Islands,2023,31.060000000000002,100.0,38.08,49.965,53.54,100.0,28.84,54.06,57.94,-0.0290067,-0.1651389,1.2823827,-0.9172612,0.8357983,-5.00791779654826,,,,,,,0.0,0.0,1.0,1.0
MHL,Marshall Islands,2024,32.019999999999996,100.0,43.87,51.269999999999996,43.96,100.0,34.11,56.84,58.69,0.3907327,-0.2909441,1.2772187,-0.6875722,0.8357246,2.50192717852873,,,,,,,0.0,0.0,1.0,1.0
MKD,North Macedonia,2019,48.28,100.0,65.02,40.15,64.8,67.57,76.02,52.56,64.3,-0.460025199999999,-0.1182044,0.0391432,0.192812,-0.2862328,3.91041953840173,0.766439573459805,17.414,,40.0,0.602,0.411,0.0,0.0,4.0,3.0
MKD,North Macedonia,2020,46.88,100.0,63.55,40.85,64.78,72.6,77.25,52.52,64.8,-0.456976999999999,-0.0922934,0.0891281999999999,0.30335,-0.1729781,-4.68845000956652,1.20007348888469,16.575,,40.0,0.598,0.4,0.0,0.0,3.0,3.0
MKD,North Macedonia,2021,46.35,100.0,66.51,41.9,64.24000000000001,72.67,76.16,52.64,65.06,-0.3856405,-0.0787865,0.0908151,0.2238642,-0.117091,4.51067949038222,3.23074912132928,15.801,,40.0,0.592,0.389,0.0,0.0,3.0,3.0
MKD,North Macedonia,2022,44.45,100.0,66.63,45.09,63.83,71.72,75.18,53.16,65.01,-0.332673,0.0111046,0.3218511,0.2225911,-0.1802257,2.75888415332967,14.2047173195833,14.476,,40.0,0.56,0.373,0.0,0.0,3.0,3.0
MKD,North Macedonia,2023,45.84,100.0,68.05,45.4,67.68,71.96,75.37,56.69,66.37,-0.3541776,0.022351,0.2173102,0.2015163,-0.2738806,2.554965253403,9.36187249769015,13.174,,40.0,0.562,0.363,0.0,0.0,3.0,3.0
MKD,North Macedonia,2024,46.33,100.0,69.34,43.64,65.0,71.79,76.62,54.78,65.94,-0.3292214,-0.0323427,0.1558087,0.2663032,-0.224929699999999,2.99373536567732,3.48974086026954,12.265,,40.0,0.557,0.37,0.0,0.0,3.0,3.0
MLI,Mali,2019,74.87,97.34,78.39,56.8,73.53999999999999,60.54,66.48,64.3,71.53,-0.7719638,-1.0954319,-2.05500729999999,-0.6559592,-0.8086867,4.99999911608818,-1.65826694846365,3.29,,28.0,0.516,0.317,199.0,1227.0,4.0,4.0
MLI,Mali,2020,75.28999999999999,96.86,76.46,65.67,73.6,48.09,65.46,68.03999999999999,71.18,-0.7753949,-1.12240539999999,-2.0594968,-0.7294119,-0.8335984,-1.16910834828603,0.438088940320669,3.528,,28.0,0.421,0.254,232.0,1509.0,5.0,5.0
MLI,Mali,2021,78.1,97.15,76.91,86.0,75.48,42.46,65.84,76.0,74.74,-0.896400299999999,-1.1810763,-2.3319481,-0.6697155,-0.882688199999999,3.10094124444834,3.92560283104277,4.006,,28.0,0.243,0.155,215.0,1287.0,6.0,5.0
MLI,Mali,2022,80.33,94.03,78.22,86.75,75.15,41.58,64.86,76.63,74.69,-0.8528176,-1.20601619999999,-2.4680844,-0.7107857,-1.0213887,3.70319027595568,9.62147608489064,2.387,,28.0,0.231,0.147,405.0,3641.0,6.0,5.0
MLI,Mali,2023,81.25,100.0,78.41,86.9,76.35,40.94,65.15,78.08,75.88,-0.849355899999999,-1.2258828,-2.5578431,-0.7441068,-1.0366418,4.72541109080376,2.05880228274223,2.947,,28.0,0.229,0.145,0.0,0.0,6.0,5.0
MLI,Mali,2024,81.64,100.0,78.43,88.42,72.5,37.49,64.84,75.05,74.8,-0.9808589,-1.2871409,-2.49096199999999,-0.7622873,-1.0943496,4.99226917482922,3.2063986409966,2.924,,28.0,0.192,0.141,0.0,0.0,6.0,5.0
MLT,Malta,2019,23.83,100.0,77.23,20.680000000000007,45.85,90.89,83.23,29.739999999999995,58.93,0.4163584,0.9937489,0.9193493,0.8271849,1.018577,4.08505582134097,1.6420600176894,4.08,,49.0,0.767,0.569,0.0,0.0,2.0,1.0
MLT,Malta,2020,23.239999999999995,100.0,74.64,19.319999999999993,40.33,91.84,86.34,25.090000000000003,57.6,0.611326,1.0778299,0.9914658,1.0901554,0.9438011,-3.45728276294712,0.638544956776712,4.856,,49.0,0.767,0.605,0.0,0.0,2.0,1.0
MLT,Malta,2021,24.659999999999997,100.0,79.94,19.209999999999994,41.43,91.94,82.02,25.379999999999995,58.07,0.4667226,1.0227164,0.9318346,0.7210401,0.8666429,13.4117042939322,1.49789217934724,3.754,,49.0,0.77,0.605,0.0,0.0,2.0,1.0
MLT,Malta,2022,25.560000000000002,100.0,77.12,17.900000000000006,41.58,91.91,79.81,25.819999999999993,57.46,0.4469911,0.9128888,0.9316852,0.5640572,0.8543614,2.48309993837792,6.15375621933037,3.471,,49.0,0.78,0.617,0.0,0.0,2.0,1.0
MLT,Malta,2023,27.08,100.0,79.26,17.459999999999994,42.53,92.54,79.5,26.83,58.15,0.3219728,0.7610244,0.9382841,0.5286404,0.7940278,10.6215185022616,5.09396758978883,3.479,,49.0,0.783,0.623,0.0,0.0,2.0,1.0
MLT,Malta,2024,29.590000000000003,100.0,78.83,17.540000000000006,42.95,87.16,79.37,27.849999999999994,57.91,0.2667936,0.622496,0.8049169,0.4916338,0.72718,6.79990300224401,1.65079469283109,3.1,,49.0,0.783,0.621,0.0,0.0,2.0,2.0
MMR,Myanmar,2019,74.22,98.19,80.82,59.0,58.54,39.07,63.33,49.5,65.33,-0.7649935,-1.3177807,-1.3625611,-0.8502984,-1.18669769999999,6.57911006765414,8.82506696804558,0.407,,16.0,0.421,0.246,147.0,587.0,5.0,5.0
MMR,Myanmar,2020,75.28999999999999,99.17,65.59,56.75,57.26,33.3,33.17,49.08,58.7,-0.6277817,-1.318284,-1.5318775,-0.7286511,-1.1631619,-9.04834717984643,,1.476,,16.0,0.426,0.252,71.0,196.0,5.0,6.0
MMR,Myanmar,2021,84.1,90.36,60.51,94.9,84.28999999999999,20.05,23.79,87.35,68.17,-0.9391159,-1.54162579999999,-2.09394989999999,-1.13693469999999,-1.5648147,-12.0163724829177,,4.34,,16.0,0.102,0.02,847.0,1766.0,5.0,6.0
MMR,Myanmar,2022,86.65,82.73,68.45,97.04,84.49,8.76,20.96,87.36,67.06,-1.136637,-1.6445781,-2.2412758,-1.26034659999999,-1.65875779999999,4.0374934360085,,3.063,,16.0,0.087,0.016,1537.0,2750.0,7.0,6.0
MMR,Myanmar,2023,86.43,100.0,67.39,97.45,83.55,8.52,16.71,86.52,68.32,-1.11163979999999,-1.5813496,-2.2086828,-1.4451128,-1.7242442,0.958446625126115,,2.977,,16.0,0.077,0.015,0.0,0.0,7.0,6.0
MMR,Myanmar,2024,86.03999999999999,100.0,66.76,97.34,85.07,8.52,17.29,86.68,68.46,-1.2527062,-1.5583075,-2.0903985,-1.4197208,-1.811602,-0.97204641363362,,2.887,,16.0,0.08,0.015,0.0,0.0,7.0,6.0
MNE,Montenegro,2019,42.06,100.0,67.26,56.77,59.18,68.1,77.22,54.5,65.64,-0.0626438,0.2001456,0.1956009,0.2943513,0.0784686,4.39391565821528,0.361563704540767,15.128,,46.0,0.483,0.376,0.0,0.0,4.0,3.0
MNE,Montenegro,2020,43.83,100.0,59.8,54.63,55.32,66.97,76.73,51.03,63.54,-0.0359882,0.0904093,0.0295754,0.2464903,0.1134367,-14.9926187023533,-0.255655699848551,17.878,,46.0,0.5,0.395,0.0,0.0,4.0,3.0
MNE,Montenegro,2021,45.86,100.0,68.07,50.61,51.82,74.4,76.2,47.69,64.33,0.0383454,-0.0246248999999999,-0.0332398999999999,0.2209769,0.0178112,13.0462607426359,2.41080198403165,16.543,,46.0,0.534,0.432,0.0,0.0,3.0,3.0
MNE,Montenegro,2022,45.65,100.0,67.63,50.86,52.96,75.21,75.7,48.19,64.53,-0.0127453999999999,0.0193238,0.0236518,0.2592331,-0.0546103999999999,7.73954689516201,13.0403036347004,14.851,,46.0,0.532,0.429,0.0,0.0,3.0,3.0
MNE,Montenegro,2023,40.63,100.0,69.13,40.4,53.38,75.52,75.38,43.41,62.23,-0.0680776999999999,0.2766963,0.262079,0.197225,0.1276478,6.47836283518564,8.58476910455403,13.146,,46.0,0.61,0.491,0.0,0.0,3.0,3.0
MNE,Montenegro,2024,39.05,100.0,68.53,37.18,54.2,75.56,75.04,42.53,61.51,-0.0594344,0.3664948,0.3318563,0.1273183,0.1813833,3.16409886329913,3.33675009282281,13.206,,46.0,0.64,0.5,0.0,0.0,3.0,3.0
MNG,Mongolia,2019,44.12,100.0,72.03,33.78,68.4,92.33,71.59,50.97,66.65,-0.6152153,-0.3385736,0.7382926,-0.0663774999999999,-0.2038322,5.60224422064255,7.30106953550729,9.024,60.8440397174621,31.0,0.653,0.54,0.0,0.0,1.0,2.0
MNG,Mongolia,2020,43.62,100.0,70.31,35.69,67.62,90.78,69.0,50.84,65.98,-0.6207183,-0.311666999999999,0.7498288,-0.1342621,-0.1742243,-4.55775197583431,3.7237230614026,6.413,73.9367835152858,31.0,0.629,0.523,0.0,0.0,1.0,2.0
MNG,Mongolia,2021,44.03,100.0,71.17,37.59,68.57,90.43,69.94,52.49,66.78,-0.6644684,-0.3519979,0.7338327,-0.1284159,-0.1731689,1.63676957736662,7.35894657888155,7.871,67.5710143237735,31.0,0.609,0.495,0.0,0.0,1.0,2.0
MNG,Mongolia,2022,44.22,100.0,74.97,40.0,69.2,90.15,70.31,54.07,67.87,-0.662165,-0.2986908,0.6315013,-0.194625599999999,-0.1500746,5.0327096366527,15.1509728200805,5.954,,31.0,0.573,0.462,0.0,0.0,1.0,2.0
MNG,Mongolia,2023,44.67,100.0,76.58,44.16,68.87,89.48,72.49,55.99,69.03,-0.6187813,-0.363902299999999,0.6432601,-0.0410209,-0.1575492,7.4221127615025,10.347583131434,5.178,,31.0,0.534,0.412,0.0,0.0,1.0,2.0
MNG,Mongolia,2024,46.07,100.0,76.92,47.2,67.86,87.01,74.66,57.51,69.65,-0.4859579,-0.3892189,0.4203821,-0.0707494999999999,-0.09977,5.12204539122661,6.1977990165842,5.158,43.3447191804482,31.0,0.498,0.385,0.0,0.0,1.0,2.0
MOZ,Mozambique,2019,63.7,98.42,72.37,68.02,76.32,54.12,63.67,64.49000000000001,70.14,-0.8757647,-0.650046799999999,-0.8295224,-0.7252116,-0.9656024,2.31781394821475,2.80270307928111,4.462,78.8783415047574,21.0,0.397,0.255,124.0,597.0,4.0,4.0
